freq	word1	word2	word3	word4	word5
8	me	how	pretty	i	am
8	me	how	smart	i	am
8	me	how	to	play	it
8	me	how	to	run	a
8	me	how	you	did	that
8	me	how	you	found	out
8	me	how	you	suck	a
8	me	i	ca	n't	imagine
8	me	i	ca	n't	understand
8	me	i	could	n't	see
8	me	i	did	n't	get
8	me	i	had	to	leave
8	me	i	have	to	get
8	me	i	need	to	find
8	me	i	needed	to	get
8	me	i	needed	to	go
8	me	i	thought	it	was
8	me	i	was	supposed	to
8	me	i	was	the	most
8	me	if	i	believe	in
8	me	if	i	could	n't
8	me	if	i	had	an
8	me	if	i	had	heard
8	me	if	i	knew	anything
8	me	if	i	knew	the
8	me	if	i	love	him
8	me	if	i	thought	that
8	me	if	i	wanted	him
8	me	if	i	was	ok
8	me	if	i	were	you
8	me	if	i	would	n't
8	me	if	it	was	true
8	me	if	it	would	be
8	me	if	she	found	out
8	me	if	there	was	something
8	me	if	they	want	to
8	me	if	this	is	a
8	me	if	you	ever	need
8	me	if	you	need	a
8	me	if	you	think	of
8	me	in	a	bathing	suit
8	me	in	a	choke	hold
8	me	in	a	different	direction
8	me	in	a	dream	and
8	me	in	a	few	days
8	me	in	a	mental	institution
8	me	in	a	position	of
8	me	in	and	gave	me
8	me	in	as	one	of
8	me	in	every	way	possible
8	me	in	exchange	for	my
8	me	in	my	own	home
8	me	in	my	tracks	and
8	me	in	new	york	city
8	me	in	on	all	the
8	me	in	paths	of	righteousness
8	me	in	so	many	words
8	me	in	the	day	of
8	me	in	the	endeavor	of
8	me	in	the	face	again
8	me	in	the	hospital	and
8	me	in	the	kitchen	for
8	me	in	the	last	two
8	me	in	the	least	if
8	me	in	the	passenger	seat
8	me	in	the	stomach	with
8	me	in	the	studio	is
8	me	in	the	summer	of
8	me	in	the	third	grade
8	me	in	to	see	him
8	me	in	trouble	with	the
8	me	in	ways	that	i
8	me	in	your	every	dream
8	me	into	a	fit	of
8	me	into	a	kind	of
8	me	into	her	office	and
8	me	into	his	office	to
8	me	into	the	car	and
8	me	into	the	kitchen	to
8	me	is	going	to	get
8	me	is	how	many	people
8	me	is	n't	gon	na
8	me	is	that	no	one
8	me	is	that	some	of
8	me	is	that	they	do
8	me	is	that	when	you
8	me	is	that	you	can
8	me	is	that	you	do
8	me	is	the	idea	of
8	me	is	the	way	that
8	me	it	has	nothing	to
8	me	it	seems	like	a
8	me	it	was	as	if
8	me	it	was	my	fault
8	me	it	would	have	been
8	me	jesus	on	the	phone
8	me	jump	in	on	that
8	me	just	a	few	days
8	me	just	ask	you	briefly
8	me	just	before	he	died
8	me	just	give	you	some
8	me	just	put	this	in
8	me	just	read	to	you
8	me	just	say	a	couple
8	me	just	say	a	word
8	me	just	say	that	my
8	me	just	say	this	about
8	me	just	talk	to	him
8	me	know	and	i	can
8	me	know	and	we	can
8	me	know	how	you	are
8	me	know	how	you	want
8	me	know	if	it	works
8	me	know	if	we	can
8	me	know	if	you	come
8	me	know	that	i	have
8	me	know	that	it	was
8	me	know	that	there	was
8	me	know	you	were	coming
8	me	know	your	thoughts	in
8	me	like	a	normal	person
8	me	like	a	pair	of
8	me	like	he	wanted	to
8	me	like	he	was	trying
8	me	like	i	ai	n't
8	me	like	no	one	else
8	me	long	for	the	days
8	me	look	like	i	was
8	me	looking	at	him	and
8	me	make	a	few	phone
8	me	make	one	thing	very
8	me	make	sure	i	get
8	me	more	pleasure	than	to
8	me	more	than	anybody	else
8	me	more	than	anything	was
8	me	more	than	i	thought
8	me	more	than	you	do
8	me	most	about	this	is
8	me	most	of	all	was
8	me	most	of	my	life
8	me	much	more	than	i
8	me	no	injury	for	my
8	me	no	reason	to	believe
8	me	not	for	a	moment
8	me	not	to	be	so
8	me	not	to	call	the
8	me	not	to	use	the
8	me	not	to	want	to
8	me	now	from	washington	to
8	me	now	is	the	man
8	me	now	that	i	was
8	me	now	with	reaction	is
8	me	of	a	book	i
8	me	of	all	of	the
8	me	of	all	the	things
8	me	of	an	episode	of
8	me	of	someone	i	used
8	me	of	the	time	my
8	me	off	in	the	middle
8	me	on	a	good	day
8	me	on	a	trip	to
8	me	on	my	feet	and
8	me	on	my	wedding	day
8	me	on	the	day	of
8	me	on	the	floor	of
8	me	on	the	forehead	and
8	me	on	the	next	flight
8	me	on	the	shoulder	with
8	me	on	the	way	in
8	me	on	the	way	over
8	me	on	what	to	do
8	me	one	last	chance	to
8	me	one	of	those	looks
8	me	one	of	those	things
8	me	one	of	your	songs
8	me	or	any	of	us
8	me	or	anyone	else	who
8	me	out	as	a	monster
8	me	out	for	a	date
8	me	out	in	the	parking
8	me	out	into	the	street
8	me	out	just	a	little
8	me	out	of	bed	at
8	me	out	of	bed	to
8	me	out	of	here	in
8	me	out	of	my	office
8	me	out	of	my	thoughts
8	me	out	of	my	trance
8	me	out	of	school	for
8	me	out	of	the	band
8	me	out	of	the	fucking
8	me	out	of	the	show
8	me	out	of	the	store
8	me	out	of	the	window
8	me	out	of	these	cuffs
8	me	out	of	this	room
8	me	out	on	the	streets
8	me	out	there	in	the
8	me	out	to	the	car
8	me	out	with	the	crowd
8	me	over	the	edge	to
8	me	over	the	last	three
8	me	over	the	last	two
8	me	over	the	phone	and
8	me	pick	up	on	what
8	me	point	out	that	i
8	me	point	out	that	this
8	me	pour	you	some	more
8	me	pull	a	rabbit	out
8	me	put	an	end	to
8	me	put	it	in	perspective
8	me	quite	a	bit	about
8	me	read	to	you	the
8	me	realize	how	lucky	i
8	me	realize	that	there	are
8	me	realize	that	there	is
8	me	remind	you	just	because
8	me	remind	you	that	this
8	me	repeat	what	i	said
8	me	right	back	where	i
8	me	right	down	to	the
8	me	right	in	the	ass
8	me	right	now	because	i
8	me	right	then	and	there
8	me	right	there	in	the
8	me	sad	to	see	that
8	me	saw	not	the	vision
8	me	say	a	word	about
8	me	say	thank	you	for
8	me	say	that	i	was
8	me	say	that	we	have
8	me	say	that	you	love
8	me	set	the	scene	for
8	me	several	times	a	day
8	me	share	with	you	the
8	me	she	does	n't	know
8	me	she	does	n't	want
8	me	show	you	a	few
8	me	show	you	how	a
8	me	show	you	the	latest
8	me	show	you	your	room
8	me	since	i	was	born
8	me	so	happy	to	see
8	me	so	i	can	be
8	me	so	i	can	find
8	me	so	i	had	to
8	me	so	long	to	come
8	me	so	many	times	that
8	me	so	much	and	i
8	me	so	much	when	i
8	me	some	idea	of	what
8	me	some	time	to	figure
8	me	some	time	to	work
8	me	something	that	i	do
8	me	something	to	go	on
8	me	speaking	words	of	wisdom
8	me	start	off	with	you
8	me	stop	you	for	just
8	me	stop	you	there	for
8	me	sum	it	up	for
8	me	take	care	of	her
8	me	take	him	to	the
8	me	take	the	speck	out
8	me	tell	me	that	you
8	me	tell	you	that	we
8	me	tell	you	what	she
8	me	than	any	of	the
8	me	than	it	is	for
8	me	than	it	was	for
8	me	that	a	couple	of
8	me	that	all	of	us
8	me	that	all	of	you
8	me	that	at	least	some
8	me	that	even	in	the
8	me	that	every	time	i
8	me	that	everything	was	going
8	me	that	he	has	the
8	me	that	he	is	going
8	me	that	he	is	n't
8	me	that	he	is	the
8	me	that	he	might	be
8	me	that	he	thought	that
8	me	that	he	will	be
8	me	that	he	wo	n't
8	me	that	he	would	kill
8	me	that	i	am	an
8	me	that	i	am	wrong
8	me	that	i	could	never
8	me	that	i	could	use
8	me	that	i	might	not
8	me	that	i	was	gon
8	me	that	i	was	just
8	me	that	i	will	never
8	me	that	if	he	had
8	me	that	if	he	was
8	me	that	if	i	took
8	me	that	if	we	were
8	me	that	if	you	ca
8	me	that	in	some	ways
8	me	that	it	was	okay
8	me	that	long	to	get
8	me	that	my	mother	was
8	me	that	people	who	are
8	me	that	remaking	a	district
8	me	that	she	had	n't
8	me	that	she	had	no
8	me	that	she	has	been
8	me	that	she	might	be
8	me	that	she	was	very
8	me	that	some	people	are
8	me	that	sounds	like	a
8	me	that	the	first	time
8	me	that	there	are	not
8	me	that	there	is	so
8	me	that	there	was	another
8	me	that	there	was	n't
8	me	that	they	had	a
8	me	that	they	had	found
8	me	that	they	were	just
8	me	that	they	would	n't
8	me	that	this	could	be
8	me	that	this	is	all
8	me	that	this	is	one
8	me	that	we	are	going
8	me	that	we	are	not
8	me	that	we	could	n't
8	me	that	we	have	n't
8	me	that	we	will	be
8	me	that	what	we	have
8	me	that	when	he	got
8	me	that	when	it	comes
8	me	that	would	be	discriminatory
8	me	that	you	have	not
8	me	that	you	need	me
8	me	that	you	used	to
8	me	that	you	were	at
8	me	the	address	of	the
8	me	the	day	after	the
8	me	the	day	before	the
8	me	the	green	light	to
8	me	the	hell	outta	here
8	me	the	impression	that	they
8	me	the	impression	that	you
8	me	the	keys	to	my
8	me	the	last	time	that
8	me	the	most	important	lesson
8	me	the	most	was	when
8	me	the	name	of	his
8	me	the	names	of	those
8	me	the	night	of	the
8	me	the	number	for	the
8	me	the	only	thing	that
8	me	the	other	day	when
8	me	the	right	to	make
8	me	the	same	way	he
8	me	the	things	i	need
8	me	the	truth	about	my
8	me	the	way	i	can
8	me	the	woman	i	am
8	me	there	for	a	minute
8	me	they	wanted	me	to
8	me	think	about	all	the
8	me	think	about	how	much
8	me	think	about	that	for
8	me	think	about	that	one
8	me	think	i	could	do
8	me	think	long	and	hard
8	me	think	that	he	was
8	me	think	that	i	could
8	me	think	that	maybe	i
8	me	think	that	you	are
8	me	this	has	nothing	to
8	me	this	is	n't	your
8	me	this	long	to	realize
8	me	this	was	going	to
8	me	this	would	be	a
8	me	through	the	whole	thing
8	me	time	to	give	you
8	me	to	a	life	of
8	me	to	a	new	place
8	me	to	apply	for	a
8	me	to	ask	her	out
8	me	to	ask	her	to
8	me	to	ask	you	what
8	me	to	be	a	bridesmaid
8	me	to	be	more	of
8	me	to	be	more	specific
8	me	to	be	on	a
8	me	to	be	on	my
8	me	to	be	on	this
8	me	to	be	on	your
8	me	to	be	quiet	and
8	me	to	be	someone	i
8	me	to	be	the	next
8	me	to	be	there	and
8	me	to	be	there	at
8	me	to	believe	it	was
8	me	to	believe	you	did
8	me	to	bring	him	back
8	me	to	bring	him	in
8	me	to	burn	my	book
8	me	to	buy	a	new
8	me	to	buy	her	a
8	me	to	call	if	i
8	me	to	catch	up	with
8	me	to	check	on	you
8	me	to	clean	it	up
8	me	to	come	and	live
8	me	to	come	back	as
8	me	to	come	pick	you
8	me	to	come	work	for
8	me	to	concentrate	on	the
8	me	to	do	another	one
8	me	to	do	for	him
8	me	to	do	it	that
8	me	to	do	just	that
8	me	to	do	my	homework
8	me	to	do	one	thing
8	me	to	do	something	to
8	me	to	do	that	to
8	me	to	do	this	job
8	me	to	do	what	is
8	me	to	examine	my	own
8	me	to	find	a	job
8	me	to	find	my	own
8	me	to	find	my	voice
8	me	to	find	out	where
8	me	to	focus	on	what
8	me	to	follow	my	heart
8	me	to	get	him	to
8	me	to	get	in	a
8	me	to	get	on	a
8	me	to	get	started	on
8	me	to	get	to	him
8	me	to	get	to	my
8	me	to	get	you	another
8	me	to	get	you	to
8	me	to	give	in	to
8	me	to	go	away	with
8	me	to	go	get	you
8	me	to	go	in	the
8	me	to	go	outside	and
8	me	to	go	through	it
8	me	to	go	to	jail
8	me	to	go	to	law
8	me	to	go	up	and
8	me	to	have	a	little
8	me	to	him	in	the
8	me	to	his	house	for
8	me	to	hit	the	road
8	me	to	hold	it	for
8	me	to	join	him	and
8	me	to	join	them	in
8	me	to	kick	his	ass
8	me	to	know	how	much
8	me	to	know	what	to
8	me	to	leave	it	alone
8	me	to	lie	down	on
8	me	to	look	after	your
8	me	to	look	at	myself
8	me	to	make	a	move
8	me	to	make	it	up
8	me	to	make	sure	she
8	me	to	make	sure	to
8	me	to	make	the	call
8	me	to	make	the	decision
8	me	to	make	the	most
8	me	to	make	you	look
8	me	to	miss	out	on
8	me	to	move	back	in
8	me	to	move	on	anyway
8	me	to	one	of	my
8	me	to	one	of	these
8	me	to	pack	my	bags
8	me	to	pack	up	and
8	me	to	pick	something	up
8	me	to	preach	good	news
8	me	to	present	to	you
8	me	to	pretend	that	i
8	me	to	prove	to	you
8	me	to	provide	you	with
8	me	to	pursue	a	career
8	me	to	put	him	on
8	me	to	read	a	book
8	me	to	read	some	of
8	me	to	read	the	bible
8	me	to	realize	i	was
8	me	to	remind	you	to
8	me	to	run	away	from
8	me	to	say	it	but
8	me	to	say	something	that
8	me	to	say	that	because
8	me	to	say	that	this
8	me	to	say	these	things
8	me	to	see	how	he
8	me	to	see	who	i
8	me	to	see	you	with
8	me	to	send	you	a
8	me	to	show	it	to
8	me	to	shut	the	fuck
8	me	to	sit	around	and
8	me	to	sit	back	and
8	me	to	sit	there	and
8	me	to	speak	at	the
8	me	to	speak	to	her
8	me	to	speak	to	him
8	me	to	stay	focused	on
8	me	to	stay	for	a
8	me	to	stay	home	with
8	me	to	stay	the	night
8	me	to	stay	with	them
8	me	to	stick	with	it
8	me	to	take	a	chance
8	me	to	take	control	of
8	me	to	take	her	place
8	me	to	take	off	the
8	me	to	take	on	the
8	me	to	take	the	job
8	me	to	take	the	time
8	me	to	take	them	out
8	me	to	take	them	to
8	me	to	talk	about	how
8	me	to	talk	about	myself
8	me	to	tell	him	where
8	me	to	the	bottom	of
8	me	to	the	center	of
8	me	to	the	church	on
8	me	to	the	doctor	and
8	me	to	the	head	of
8	me	to	the	moon	and
8	me	to	the	next	point
8	me	to	the	point	i
8	me	to	the	university	of
8	me	to	think	about	things
8	me	to	think	for	myself
8	me	to	think	of	myself
8	me	to	thinking	about	how
8	me	to	thinking	about	the
8	me	to	try	to	do
8	me	to	try	to	explain
8	me	to	turn	off	my
8	me	to	wait	for	the
8	me	to	wake	you	up
8	me	to	want	to	go
8	me	to	wear	a	suit
8	me	to	work	harder	and
8	me	to	work	with	the
8	me	to	wrap	my	mind
8	me	to	write	a	song
8	me	to	write	about	it
8	me	to	write	about	the
8	me	to	write	my	own
8	me	trying	to	figure	out
8	me	turn	my	life	around
8	me	turn	to	the	issue
8	me	turn	to	you	and
8	me	turn	to	you	for
8	me	twice	as	long	to
8	me	two	weeks	to	get
8	me	understand	what	we	do
8	me	up	against	a	wall
8	me	up	and	down	with
8	me	up	and	left	me
8	me	up	and	made	me
8	me	up	and	she	said
8	me	up	and	smoke	me
8	me	up	and	spit	me
8	me	up	and	threw	me
8	me	up	at	night	is
8	me	up	at	the	bus
8	me	up	at	the	gates
8	me	up	in	a	bar
8	me	up	one	day	and
8	me	up	out	of	here
8	me	up	the	stairs	to
8	me	up	when	september	ends
8	me	walk	you	through	the
8	me	want	to	cry	and
8	me	want	to	curl	up
8	me	want	to	stand	up
8	me	was	not	so	much
8	me	well	enough	to	be
8	me	what	a	great	job
8	me	what	are	you	doing
8	me	what	he	had	done
8	me	what	i	am	doing
8	me	what	i	did	to
8	me	what	i	do	for
8	me	what	i	should	have
8	me	what	i	wanted	for
8	me	what	i	was	looking
8	me	what	it	is	about
8	me	what	it	is	to
8	me	what	kind	of	person
8	me	what	that	was	like
8	me	what	they	did	to
8	me	what	to	do	because
8	me	what	to	do	next
8	me	what	was	in	the
8	me	what	you	and	your
8	me	what	you	can	about
8	me	what	you	did	for
8	me	what	you	do	know
8	me	what	you	do	remember
8	me	what	you	gon	na
8	me	what	you	got	in
8	me	what	you	have	to
8	me	what	you	like	about
8	me	what	you	look	like
8	me	what	you	need	and
8	me	what	you	saw	in
8	me	what	you	thought	of
8	me	what	you	wanted	to
8	me	when	he	had	the
8	me	when	he	saw	me
8	me	when	i	asked	you
8	me	when	i	do	something
8	me	when	i	had	my
8	me	when	i	heard	that
8	me	when	i	left	the
8	me	when	i	look	at
8	me	when	i	need	to
8	me	when	i	read	about
8	me	when	i	see	a
8	me	when	i	talked	to
8	me	when	i	used	to
8	me	when	i	walked	into
8	me	when	i	was	her
8	me	when	i	was	ten
8	me	when	i	was	walking
8	me	when	i	was	writing
8	me	when	i	went	into
8	me	when	i	went	through
8	me	when	it	was	time
8	me	when	she	gets	back
8	me	when	they	heard	me
8	me	when	they	see	me
8	me	when	this	is	over
8	me	when	you	come	back
8	me	when	you	see	me
8	me	where	he	was	going
8	me	where	i	had	been
8	me	where	it	came	from
8	me	where	the	bathroom	is
8	me	which	one	is	the
8	me	while	i	go	to
8	me	while	i	was	out
8	me	who	can	stop	my
8	me	who	is	going	to
8	me	why	i	could	n't
8	me	why	you	are	here
8	me	why	you	think	it
8	me	with	a	frying	pan
8	me	with	a	look	that
8	me	with	a	mix	of
8	me	with	a	piece	of
8	me	with	all	of	this
8	me	with	him	to	the
8	me	with	the	desire	to
8	me	with	the	eyes	of
8	me	with	the	rest	of
8	me	with	this	kind	of
8	me	without	saying	a	word
8	me	wonder	if	i	could
8	me	wonder	if	it	was
8	me	wonder	whether	or	not
8	me	you	ca	n't	see
8	me	you	had	a	sister
8	me	you	have	good	news
8	me	you	have	n't	thought
8	me	you	have	to	be
8	me	you	wanted	me	to
8	me	you	wanted	to	see
8	me	you	were	in	the
8	me	you	were	in	town
8	me	you	wo	n't	leave
8	me	you	wo	n't	make
8	me	your	news	items	for
8	me	your	number	and	i
8	me	your	side	of	the
8	meal	is	going	to	come
8	meals	a	day	at	the
8	meals	in	front	of	the
8	mean	a	loss	of	jobs
8	mean	a	lot	to	this
8	mean	age	of	the	children
8	mean	and	standard	deviations	of
8	mean	by	that	is	the
8	mean	c	index	values	obtained
8	mean	exactly	what	i	said
8	mean	fcat	reading	scores	of
8	mean	he	did	n't	know
8	mean	he	had	to	like
8	mean	i	ca	n't	imagine
8	mean	i	ca	n't	see
8	mean	i	do	n't	need
8	mean	i	do	n't	remember
8	mean	i	think	you	get
8	mean	if	you	think	about
8	mean	in	any	way	to
8	mean	in	the	sense	that
8	mean	it	as	an	insult
8	mean	it	is	n't	real
8	mean	it	is	not	a
8	mean	level	of	the	baltic
8	mean	score	than	the	male
8	mean	she	does	n't	have
8	mean	so	much	more	to
8	mean	so	much	to	her
8	mean	that	he	has	a
8	mean	that	i	have	n't
8	mean	that	i	think	that
8	mean	that	i	would	have
8	mean	that	it	is	wrong
8	mean	that	most	of	the
8	mean	that	people	who	are
8	mean	that	people	wo	n't
8	mean	that	the	person	is
8	mean	that	the	president	is
8	mean	that	the	world	is
8	mean	that	they	are	the
8	mean	that	they	have	a
8	mean	that	they	would	be
8	mean	that	we	should	be
8	mean	that	you	did	n't
8	mean	that	you	want	to
8	mean	the	beginning	of	the
8	mean	the	difference	between	going
8	mean	the	same	thing	in
8	mean	they	do	n't	like
8	mean	they	need	to	be
8	mean	to	accuse	you	of
8	mean	to	be	a	pain
8	mean	to	cause	any	trouble
8	mean	to	get	you	in
8	mean	to	imply	that	there
8	mean	to	say	is	i
8	mean	to	say	it	like
8	mean	to	say	that	there
8	mean	to	toot	my	own
8	mean	to	you	to	have
8	mean	values	followed	by	different
8	mean	we	ca	n't	try
8	mean	we	do	n't	need
8	mean	we	have	to	do
8	mean	what	are	you	doing
8	mean	what	i	said	about
8	mean	what	i	think	you
8	mean	when	i	say	i
8	mean	when	i	say	the
8	mean	when	we	say	that
8	mean	when	you	say	it
8	mean	you	do	n't	even
8	mean	you	do	n't	feel
8	mean	you	have	n't	heard
8	mean	you	have	to	act
8	mean	you	have	to	spend
8	mean	you	have	to	start
8	mean	you	want	to	go
8	meaning	and	intent	of	the
8	meaning	given	to	that	term
8	meaning	in	the	face	of
8	meaning	of	some	of	the
8	meaning	of	the	ninth	amendment
8	meaning	that	it	can	be
8	meaning	that	it	is	not
8	meaning	they	owe	more	than
8	meaning	to	speak	to	you
8	means	a	couple	of	things
8	means	a	person	who	is
8	means	all	or	any	portion
8	means	and	standard	deviation	for
8	means	by	which	it	is
8	means	coming	to	terms	with
8	means	committee	chairman	bill	thomas
8	means	different	things	for	different
8	means	for	all	of	us
8	means	for	something	to	be
8	means	for	the	united	states
8	means	he	ca	n't	be
8	means	i	ca	n't	go
8	means	i	do	n't	get
8	means	i	have	to	leave
8	means	i	have	to	stay
8	means	i	will	have	to
8	means	is	that	we	are
8	means	more	than	just	the
8	means	more	to	them	than
8	means	not	only	that	the
8	means	of	communication	for	the
8	means	of	the	two	groups
8	means	of	three	determination	standard
8	means	that	even	if	a
8	means	that	for	the	next
8	means	that	i	will	be
8	means	that	it	is	more
8	means	that	it	is	n't
8	means	that	it	should	be
8	means	that	not	only	do
8	means	that	the	vast	majority
8	means	that	they	need	to
8	means	that	they	should	be
8	means	that	they	will	be
8	means	that	this	is	a
8	means	that	those	who	are
8	means	that	we	must	be
8	means	that	you	can	do
8	means	that	you	no	longer
8	means	that	you	will	not
8	means	the	only	way	to
8	means	there	must	be	a
8	means	there	will	always	be
8	means	they	have	to	be
8	means	to	be	a	boy
8	means	to	be	a	conservative
8	means	to	be	a	person
8	means	to	be	a	republican
8	means	to	be	a	young
8	means	to	be	black	in
8	means	to	be	fully	human
8	means	to	be	human	in
8	means	to	say	that	he
8	means	we	do	n't	need
8	means	we	have	to	take
8	means	we	have	to	work
8	means	what	he	says	and
8	means	whatever	you	want	it
8	means	you	have	to	work
8	meant	and	you	know	it
8	meant	as	a	commentary	on
8	meant	every	word	i	said
8	meant	for	you	to	be
8	meant	he	had	to	be
8	meant	he	would	n't	have
8	meant	i	had	to	do
8	meant	it	had	to	be
8	meant	that	he	would	have
8	meant	that	i	could	n't
8	meant	that	it	was	n't
8	meant	that	they	did	not
8	meant	then	it	will	be
8	meant	to	be	a	big
8	meant	to	be	a	good
8	meant	to	be	and	i
8	meant	to	be	looked	at
8	meant	to	be	one	of
8	meant	to	be	seen	by
8	meant	to	be	together	and
8	meant	to	be	worn	on
